First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
Gregory,Parker,"Cook, Hanna and Williams",22239 Henry Forges Apt. 067,Port Joannaburgh,Illinois,32666,Official government mind example coach hard herself policy well.,Cleaning,02-10-2024,98,Frequent,"Theatre stage manager, with interest in property management","2024-06-23, 2023-08-14 - 2024-10-02","Theatre stage manager, with interest in property management. Engaged via Followed Up, Frequent frequency. Outcome: Not Interested. Purchased: 98 units of Cleaning on 2024-06-23.",Followed Up,Frequent,Not Interested
James,Mckee,Santiago Ltd,45882 Judith Mission,Terrystad,Iowa,86659,Book growth job mouth commercial day issue Democrat seek animal develop late.,Maintenance Plan,07-02-2025,13,Frequent,"Radiation protection practitioner, with interest in property management","2025-02-03, 2023-07-06 - 2025-02-07","Radiation protection practitioner, with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Requested Info. Purchased: 13 units of Maintenance Plan on 2025-02-03.",Not Answered,Frequent,Requested Info
Lori,Ortega,"Taylor, Green and Lopez",735 Garcia Well Apt. 511,Port Wendyton,Georgia,41907,Cut huge team lose recently it front return information.,Maintenance Plan,28-08-2024,3,One-time,"Programmer, systems, with interest in property management","2024-08-18, 2023-05-20 - 2024-08-28","Programmer, systems, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Not Interested. Purchased: 3 units of Maintenance Plan on 2024-08-18.",Not Answered,One-time,Not Interested
Lindsey,Fox,Miranda-Mendez,1072 Hannah Skyway Apt. 595,East Madison,Delaware,9765,Throw very figure successful admit produce card coach under past action list position.,Rental Package,03-02-2025,10,Frequent,"Public house manager, with interest in property management","2024-12-26, 2023-06-18 - 2025-02-03","Public house manager, with interest in property management. Engaged via Followed Up, Frequent frequency. Outcome: Pending Decision. Purchased: 10 units of Rental Package on 2024-12-26.",Followed Up,Frequent,Pending Decision
Michael,Phillips,"Cruz, Powers and Williams",2825 Patterson Branch Suite 164,Lake Kimberly,Illinois,5403,Whole imagine first those hour will yard head Mrs these mouth country.,Inspection,01-10-2024,11,One-time,"Pharmacologist, with interest in property management","2023-05-01, 2022-06-05 - 2024-10-01","Pharmacologist, with interest in property management. Engaged via Meeting Set Up, One-time frequency. Outcome: Not Interested. Purchased: 11 units of Inspection on 2023-05-01.",Meeting Set Up,One-time,Not Interested
James,Hunt,Hopkins Inc,033 John Field,East Keithmouth,South Dakota,92090,Writer fly address religious field must year guess.,Rental Package,16-07-2023,50,One-time,"Commercial/residential surveyor, with interest in property management","2023-06-05, 2023-04-21 - 2023-07-16","Commercial/residential surveyor, with interest in property management. Engaged via Not Answered, One-time frequency. Outcome: Pending Decision. Purchased: 50 units of Rental Package on 2023-06-05.",Not Answered,One-time,Pending Decision
Linda,Sullivan,Sherman-Tapia,33561 Christian Cliff Apt. 628,Lake Taylorville,West Virginia,59427,Themselves century member chance ability top create artist reach meeting support.,Inspection,16-11-2024,75,Occasional,"Retail buyer, with interest in property management","2024-04-06, 2022-05-17 - 2024-11-16","Retail buyer, with interest in property management. Engaged via Meeting Set Up, Occasional frequency. Outcome: Not Interested. Purchased: 75 units of Inspection on 2024-04-06.",Meeting Set Up,Occasional,Not Interested
William,Burnett,Reed Group,86258 William Junction,Lake Jodyhaven,Utah,20885,Central listen at money view thank over.,Cleaning,14-10-2023,34,Frequent,"Fish farm manager, with interest in property management","2023-06-01, 2022-07-14 - 2023-10-14","Fish farm manager, with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Not Interested. Purchased: 34 units of Cleaning on 2023-06-01.",Not Answered,Frequent,Not Interested
Alex,Ward,Gaines and Sons,403 Liu Fords,Ericborough,Montana,90477,Bring among produce world traditional customer assume quality local compare high bad soldier.,Listing,13-07-2024,98,Frequent,"Museum/gallery curator, with interest in property management","2024-05-04, 2023-06-13 - 2024-07-13","Museum/gallery curator, with interest in property management. Engaged via Called, Frequent frequency. Outcome: Requested Info. Purchased: 98 units of Listing on 2024-05-04.",Called,Frequent,Requested Info
Amber,Payne,"Castro, Brown and Thompson",75212 Darlene Rapids,New Stephenview,Nebraska,12128,Force eat seven these raise something rest nor those he.,Listing,25-02-2025,36,Occasional,"Theme park manager, with interest in property management","2025-01-24, 2024-11-06 - 2025-02-25","Theme park manager, with interest in property management. Engaged via Not Answered, Occasional frequency. Outcome: Signed Up. Purchased: 36 units of Listing on 2025-01-24.",Not Answered,Occasional,Signed Up
Margaret,Montgomery,Levy and Sons,929 Leslie Well Suite 784,East Stephanie,West Virginia,88652,Agree use throw area pattern next.,Cleaning,20-12-2024,89,One-time,"Production assistant, television, with interest in property management","2024-07-04, 2023-06-16 - 2024-12-20","Production assistant, television, with interest in property management. Engaged via Called, One-time frequency. Outcome: Not Interested. Purchased: 89 units of Cleaning on 2024-07-04.",Called,One-time,Not Interested
Richard,Huff,Barker-White,878 Mary Walks,Brookemouth,Oklahoma,68726,Start the body experience relate century church.,Inspection,22-04-2025,58,One-time,"Medical sales representative, with interest in property management","2025-04-22, 2024-07-28 - 2025-04-22","Medical sales representative, with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Scheduled Appointment. Purchased: 58 units of Inspection on 2025-04-22.",Emailed,One-time,Scheduled Appointment
Matthew,Strong,"Allen, Cherry and Bolton",5826 Todd Brook Apt. 863,Victorburgh,North Carolina,77631,Nice while society pay amount trouble develop.,Inspection,01-04-2025,10,Frequent,"Broadcast engineer, with interest in property management","2024-05-23, 2023-11-08 - 2025-04-01","Broadcast engineer, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 10 units of Inspection on 2024-05-23.",Emailed,Frequent,Scheduled Appointment
Mary,Weeks,"Moore, Snow and Duncan",22480 Robert Crest,North Brenttown,West Virginia,90702,Air including value commercial experience issue group little PM lead read collection others.,Cleaning,11-01-2025,85,One-time,"Air traffic controller, with interest in property management","2024-04-01, 2022-11-29 - 2025-01-11","Air traffic controller, with interest in property management. Engaged via Responded, One-time frequency. Outcome: Scheduled Appointment. Purchased: 85 units of Cleaning on 2024-04-01.",Responded,One-time,Scheduled Appointment
Matthew,Ross,Ellis Inc,913 Rodgers Walks,West Albertmouth,New Mexico,93177,Leader dog experience leave behavior issue meeting.,Cleaning,06-03-2025,100,One-time,"Database administrator, with interest in property management","2024-11-16, 2024-08-29 - 2025-03-06","Database administrator, with interest in property management. Engaged via Responded, One-time frequency. Outcome: Signed Up. Purchased: 100 units of Cleaning on 2024-11-16.",Responded,One-time,Signed Up
Maria,Walker,White-Ruiz,054 Andersen Causeway,Joelchester,Hawaii,78938,Kind know miss central a physical fly finish population.,Inspection,12-03-2025,86,Occasional,"Television floor manager, with interest in property management","2025-03-07, 2022-09-15 - 2025-03-12","Television floor manager, with interest in property management. Engaged via Emailed, Occasional frequency. Outcome: Signed Up. Purchased: 86 units of Inspection on 2025-03-07.",Emailed,Occasional,Signed Up
Austin,Thompson,Harris PLC,002 Jessica Estates Apt. 105,South Tiffanyfort,Georgia,62498,Another onto whether hot collection back natural increase run city.,Cleaning,01-01-2025,13,Frequent,"Immunologist, with interest in property management","2023-09-15, 2022-12-30 - 2025-01-01","Immunologist, with interest in property management. Engaged via Followed Up, Frequent frequency. Outcome: Not Interested. Purchased: 13 units of Cleaning on 2023-09-15.",Followed Up,Frequent,Not Interested
Shawn,Daniels,Johnson-Lewis,535 Kelly Curve,North Brandonstad,North Carolina,7249,Far because ready money born father name drug visit claim admit miss.,Inspection,05-12-2024,40,Occasional,"Telecommunications researcher, with interest in property management","2024-07-02, 2022-12-11 - 2024-12-05","Telecommunications researcher, with interest in property management. Engaged via Emailed, Occasional frequency. Outcome: Not Interested. Purchased: 40 units of Inspection on 2024-07-02.",Emailed,Occasional,Not Interested
Michelle,Torres,Brown LLC,3203 Rodriguez Lake,Krystalburgh,Wisconsin,56790,Wear it test result history soon father series step chance.,Listing,04-04-2025,57,One-time,"Product/process development scientist, with interest in property management","2024-12-02, 2023-11-30 - 2025-04-04","Product/process development scientist, with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Signed Up. Purchased: 57 units of Listing on 2024-12-02.",Emailed,One-time,Signed Up
Debra,Drake,Tran-Craig,67928 Owens Wells Apt. 962,Hoodshire,Mississippi,82488,Until change specific record manage response since structure generation.,Inspection,30-10-2024,93,Occasional,"Call centre manager, with interest in property management","2024-08-08, 2023-07-02 - 2024-10-30","Call centre manager, with interest in property management. Engaged via Followed Up, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 93 units of Inspection on 2024-08-08.",Followed Up,Occasional,Scheduled Appointment
Brian,May,Wilson-Wilson,73045 Stephanie Cliffs,Kimberlyport,Texas,92241,Positive others none tell shoulder media for television sense buy record may.,Inspection,25-12-2023,2,One-time,"Health and safety adviser, with interest in property management","2023-09-07, 2023-06-01 - 2023-12-25","Health and safety adviser, with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Pending Decision. Purchased: 2 units of Inspection on 2023-09-07.",Emailed,One-time,Pending Decision
Jennifer,Clark,"Gonzalez, Tran and Scott",5559 Owens Land,Port Kayla,Louisiana,89634,Especially collection positive old although hair pattern prepare group boy local.,Maintenance Plan,16-08-2024,27,Occasional,"Photographer, with interest in property management","2023-05-13, 2022-08-19 - 2024-08-16","Photographer, with interest in property management. Engaged via Called, Occasional frequency. Outcome: Requested Info. Purchased: 27 units of Maintenance Plan on 2023-05-13.",Called,Occasional,Requested Info
Katie,Gill,Liu LLC,114 Heather Harbor Suite 295,Stacychester,North Dakota,23554,Teach husband decade interview dinner gun shake research.,Maintenance Plan,04-10-2024,60,Occasional,"Chief Marketing Officer, with interest in property management","2024-05-15, 2023-04-22 - 2024-10-04","Chief Marketing Officer, with interest in property management. Engaged via Meeting Set Up, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 60 units of Maintenance Plan on 2024-05-15.",Meeting Set Up,Occasional,Scheduled Appointment
Amber,Hall,Bishop-Howard,956 Morris Plaza Apt. 167,Lake Ryantown,South Carolina,28777,Least role imagine same theory American physical candidate recognize read politics even hour.,Rental Package,29-08-2024,33,Occasional,"Waste management officer, with interest in property management","2024-07-30, 2022-11-21 - 2024-08-29","Waste management officer, with interest in property management. Engaged via Emailed, Occasional frequency. Outcome: Pending Decision. Purchased: 33 units of Rental Package on 2024-07-30.",Emailed,Occasional,Pending Decision
Joshua,Kelly,Campbell and Sons,77016 Vincent Harbors Suite 248,South Amandaborough,South Dakota,5968,Full or store friend charge defense two million relationship.,Cleaning,10-04-2025,85,One-time,"Theatre manager, with interest in property management","2025-03-05, 2022-06-11 - 2025-04-10","Theatre manager, with interest in property management. Engaged via Responded, One-time frequency. Outcome: Signed Up. Purchased: 85 units of Cleaning on 2025-03-05.",Responded,One-time,Signed Up
Keith,Simmons,Hernandez-Johnson,28414 Gloria Heights,Rogerborough,California,56595,Person happen town agent product no eye couple contain friend consider.,Maintenance Plan,25-06-2024,29,One-time,"Careers information officer, with interest in property management","2023-08-08, 2022-08-12 - 2024-06-25","Careers information officer, with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Signed Up. Purchased: 29 units of Maintenance Plan on 2023-08-08.",Emailed,One-time,Signed Up
