First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
Julie,Payne,Gomez Inc,35535 Sara Ferry,Port Josephshire,Colorado,67251,Dark pretty system month key single detail soldier half door.,Pepperoni,2024-12-02,2,3 times,"Visual merchandiser, pizza enthusiast","2024-06-14, 2024-05-22 - 2024-12-02","Visual merchandiser, pizza enthusiast. Contacted via Call 3 times. Outcome: Scheduled Pickup. Ordered 2x Pepperoni on 2024-06-14.",Call,3,Scheduled Pickup
Anthony,Savage,"Sims, West and Fox",1249 White Ferry Suite 230,Beckerstad,Utah,37031,Specific when interesting often mean know mention whom interview science yourself ask.,Hawaiian,2025-03-02,2,6 times,"Scientist, research (physical sciences), pizza enthusiast","2024-07-31, 2024-03-29 - 2025-03-02","Scientist, research (physical sciences), pizza enthusiast. Contacted via In-Person 6 times. Outcome: Pending Response. Ordered 2x Hawaiian on 2024-07-31.",In-Person,6,Pending Response
Courtney,White,"Daniels, Coffey and Campbell",1161 Diane Mountain,Atkinsonland,New Mexico,79408,Yes deep move level half high.,Margherita,2025-04-04,5,4 times,"English as a foreign language teacher, pizza enthusiast","2025-04-02, 2024-12-21 - 2025-04-04","English as a foreign language teacher, pizza enthusiast. Contacted via SMS 4 times. Outcome: Requested Offer. Ordered 5x Margherita on 2025-04-02.",SMS,4,Requested Offer
Joel,Ferguson,Ferguson-Holder,5500 Sellers Stream Suite 332,Ryanchester,Maryland,29019,Anything very east kid certain along close write drug join sort economic door.,BBQ Chicken,2024-10-10,2,9 times,"Make, pizza enthusiast","2024-07-22, 2023-12-10 - 2024-10-10","Make, pizza enthusiast. Contacted via Online Chat 9 times. Outcome: Requested Offer. Ordered 2x BBQ Chicken on 2024-07-22.",Online Chat,9,Requested Offer
Anna,Clark,Patel-Murphy,4309 Sandra Bypass Apt. 602,Ashleystad,West Virginia,74204,Soldier quite across understand type conference baby standard though center new rule message.,Margherita,2024-09-30,1,5 times,"Engineer, materials, pizza enthusiast","2024-09-26, 2023-07-16 - 2024-09-30","Engineer, materials, pizza enthusiast. Contacted via Email 5 times. Outcome: Pending Response. Ordered 1x Margherita on 2024-09-26.",Email,5,Pending Response
Nicole,Ponce,"Myers, Jackson and Robinson",83671 Welch Valley Apt. 776,Jonesshire,West Virginia,39337,Matter her once officer hotel away.,Hawaiian,2025-02-07,2,2 times,"Estate manager/land agent, pizza enthusiast","2024-08-09, 2023-06-22 - 2025-02-07","Estate manager/land agent, pizza enthusiast. Contacted via Online Chat 2 times. Outcome: No Reply. Ordered 2x Hawaiian on 2024-08-09.",Online Chat,2,No Reply
Sherri,Kirby,Reyes PLC,3969 James Parkways,South Amy,Hawaii,92167,Camera bring ground occur know adult win experience good.,Pepperoni,2024-11-28,4,1 times,"Licensed conveyancer, pizza enthusiast","2024-10-30, 2023-06-17 - 2024-11-28","Licensed conveyancer, pizza enthusiast. Contacted via Online Chat 1 times. Outcome: No Reply. Ordered 4x Pepperoni on 2024-10-30.",Online Chat,1,No Reply
Kara,Adams,Giles-Davis,8062 Pennington Parks,North Wayne,Massachusetts,16691,Work certainly watch officer design seven fall fund practice customer forget.,Veggie Delight,2025-04-16,4,7 times,"Teacher, early years/pre, pizza enthusiast","2024-09-26, 2023-07-23 - 2025-04-16","Teacher, early years/pre, pizza enthusiast. Contacted via Email 7 times. Outcome: No Reply. Ordered 4x Veggie Delight on 2024-09-26.",Email,7,No Reply
Elizabeth,Beltran,"Green, Jones and Patrick",3214 Munoz Union Suite 529,Markside,Vermont,97671,Charge record wonder cold above system catch finish argue work knowledge.,Meat Lovers,2024-07-21,4,5 times,"Therapist, art, pizza enthusiast","2024-05-02, 2024-01-01 - 2024-07-21","Therapist, art, pizza enthusiast. Contacted via Call 5 times. Outcome: Requested Offer. Ordered 4x Meat Lovers on 2024-05-02.",Call,5,Requested Offer
Charles,Chan,"Martin, Freeman and Gould",61411 Amanda Junctions,Rubenhaven,Montana,44744,How race many government authority become anyone laugh choice improve end federal.,Margherita,2025-03-12,2,4 times,"Housing manager/officer, pizza enthusiast","2024-09-07, 2024-08-22 - 2025-03-12","Housing manager/officer, pizza enthusiast. Contacted via In-Person 4 times. Outcome: Scheduled Pickup. Ordered 2x Margherita on 2024-09-07.",In-Person,4,Scheduled Pickup
Tracy,Williams,Valencia LLC,65879 John Hollow Apt. 407,North Daniel,New Hampshire,12813,Garden character happen scientist free also real themselves ball buy raise always.,Cheese Burst,2025-02-18,5,1 times,"Commercial/residential surveyor, pizza enthusiast","2024-08-17, 2023-05-11 - 2025-02-18","Commercial/residential surveyor, pizza enthusiast. Contacted via In-Person 1 times. Outcome: Ordered Again. Ordered 5x Cheese Burst on 2024-08-17.",In-Person,1,Ordered Again
Amanda,Garcia,Nguyen-Miller,68883 Melissa Divide Apt. 046,Langfurt,Louisiana,73998,On process television live break once.,Pepperoni,2024-12-13,4,7 times,"IT trainer, pizza enthusiast","2024-10-09, 2024-01-30 - 2024-12-13","IT trainer, pizza enthusiast. Contacted via Email 7 times. Outcome: Pending Response. Ordered 4x Pepperoni on 2024-10-09.",Email,7,Pending Response
Jose,Tucker,Rodriguez-Smith,9503 Jonathan Loaf,South Rebecca,Tennessee,51336,Paper fill save series better ten bed instead unit these section.,BBQ Chicken,2025-03-31,4,7 times,"Editor, magazine features, pizza enthusiast","2025-03-31, 2025-03-24 - 2025-03-31","Editor, magazine features, pizza enthusiast. Contacted via Online Chat 7 times. Outcome: Scheduled Pickup. Ordered 4x BBQ Chicken on 2025-03-31.",Online Chat,7,Scheduled Pickup
Kurt,Stevenson,"Miller, Colon and Snyder",6335 Anderson Heights,Jamesfort,Missouri,11395,Together star rather indeed must operation personal seek.,Margherita,2025-03-05,4,8 times,"Restaurant manager, pizza enthusiast","2024-12-08, 2023-12-02 - 2025-03-05","Restaurant manager, pizza enthusiast. Contacted via Email 8 times. Outcome: Requested Offer. Ordered 4x Margherita on 2024-12-08.",Email,8,Requested Offer
Brandon,Smith,Whitaker-Graves,003 Conway Courts Suite 621,Stevensonburgh,Oklahoma,96562,Skill guess stay national admit board green successful.,Margherita,2025-04-14,1,7 times,"Technical sales engineer, pizza enthusiast","2025-04-06, 2024-07-26 - 2025-04-14","Technical sales engineer, pizza enthusiast. Contacted via Call 7 times. Outcome: No Reply. Ordered 1x Margherita on 2025-04-06.",Call,7,No Reply
Lucas,Rivera,Mclaughlin Group,46386 Melissa Spring,New Vanessatown,Vermont,12243,System somebody heart cup consumer medical small activity foreign box wonder.,Cheese Burst,2025-02-23,2,4 times,"Media planner, pizza enthusiast","2024-12-05, 2024-09-19 - 2025-02-23","Media planner, pizza enthusiast. Contacted via Call 4 times. Outcome: Ordered Again. Ordered 2x Cheese Burst on 2024-12-05.",Call,4,Ordered Again
Richard,Fischer,Bradley-Colon,33257 Chelsea Expressway Suite 217,Port Brandon,Oklahoma,74380,Fall body skin he sure thousand game most.,Veggie Delight,2025-04-18,2,10 times,"Commercial horticulturist, pizza enthusiast","2024-11-15, 2024-09-04 - 2025-04-18","Commercial horticulturist, pizza enthusiast. Contacted via In-Person 10 times. Outcome: No Reply. Ordered 2x Veggie Delight on 2024-11-15.",In-Person,10,No Reply
Lori,King,Dunn-Norton,0325 Lisa Rapid,Port Nancy,Idaho,18663,Person service soon product natural technology.,Margherita,2025-04-21,2,10 times,"Energy engineer, pizza enthusiast","2025-03-11, 2023-11-20 - 2025-04-21","Energy engineer, pizza enthusiast. Contacted via SMS 10 times. Outcome: Pending Response. Ordered 2x Margherita on 2025-03-11.",SMS,10,Pending Response
Jessica,Conway,Sims LLC,3003 Barker Land,Kentside,Wyoming,70163,Ever their camera future structure expert girl health.,Cheese Burst,2025-03-19,1,6 times,"Dramatherapist, pizza enthusiast","2024-07-28, 2024-05-18 - 2025-03-19","Dramatherapist, pizza enthusiast. Contacted via SMS 6 times. Outcome: No Reply. Ordered 1x Cheese Burst on 2024-07-28.",SMS,6,No Reply
Heidi,Miller,Willis-Foster,53141 Garcia Stream Apt. 082,Phillipsstad,Minnesota,93616,Amount summer member poor opportunity must.,Hawaiian,2025-04-21,4,9 times,"Special educational needs teacher, pizza enthusiast","2024-09-19, 2023-08-04 - 2025-04-21","Special educational needs teacher, pizza enthusiast. Contacted via Call 9 times. Outcome: Pending Response. Ordered 4x Hawaiian on 2024-09-19.",Call,9,Pending Response
Abigail,Tanner,Townsend-Wilson,14402 James Canyon Apt. 940,New James,Oklahoma,93595,Move raise operation several plant look talk tonight yeah price.,Veggie Delight,2025-04-19,3,3 times,"Presenter, broadcasting, pizza enthusiast","2024-09-04, 2023-05-21 - 2025-04-19","Presenter, broadcasting, pizza enthusiast. Contacted via Email 3 times. Outcome: Ordered Again. Ordered 3x Veggie Delight on 2024-09-04.",Email,3,Ordered Again
Kelsey,Reynolds,"Ramirez, Gibbs and Henson",70897 Robert Key Suite 449,Walkerfort,Minnesota,87486,Later five player city teach her occur develop mind.,Pepperoni,2024-09-11,1,2 times,"Senior tax professional/tax inspector, pizza enthusiast","2024-07-10, 2024-05-08 - 2024-09-11","Senior tax professional/tax inspector, pizza enthusiast. Contacted via SMS 2 times. Outcome: No Reply. Ordered 1x Pepperoni on 2024-07-10.",SMS,2,No Reply
Ryan,Garner,"Short, Becker and Morales",60547 Harvey Knoll Apt. 771,Douglaschester,Hawaii,94569,Democrat through agent often control color man around grow cup meet north old.,Pepperoni,2024-09-18,3,10 times,"Cytogeneticist, pizza enthusiast","2024-06-01, 2023-08-18 - 2024-09-18","Cytogeneticist, pizza enthusiast. Contacted via In-Person 10 times. Outcome: Scheduled Pickup. Ordered 3x Pepperoni on 2024-06-01.",In-Person,10,Scheduled Pickup
Erica,Kidd,"Hall, Rangel and Ryan",125 Brittany Lake,East Erinport,North Carolina,35415,Clearly must chance both eye section although similar woman.,BBQ Chicken,2024-09-17,3,3 times,"Therapeutic radiographer, pizza enthusiast","2024-06-30, 2023-10-01 - 2024-09-17","Therapeutic radiographer, pizza enthusiast. Contacted via Online Chat 3 times. Outcome: Scheduled Pickup. Ordered 3x BBQ Chicken on 2024-06-30.",Online Chat,3,Scheduled Pickup
Michele,Miller,Hughes-Brandt,437 Dorothy Fork Apt. 431,Port Jeremyton,Connecticut,99422,Sport he scene community cost site seem too.,Margherita,2025-02-23,2,8 times,"Public relations account executive, pizza enthusiast","2024-12-25, 2024-08-06 - 2025-02-23","Public relations account executive, pizza enthusiast. Contacted via Online Chat 8 times. Outcome: No Reply. Ordered 2x Margherita on 2024-12-25.",Online Chat,8,No Reply
Daniel,Morgan,Beck Inc,11153 Michael Stream Apt. 121,West Matthewville,Idaho,23108,Loss east behind pretty employee how picture meet mean buy.,Margherita,2024-12-05,2,8 times,"Emergency planning/management officer, pizza enthusiast","2024-09-29, 2024-02-27 - 2024-12-05","Emergency planning/management officer, pizza enthusiast. Contacted via Call 8 times. Outcome: Pending Response. Ordered 2x Margherita on 2024-09-29.",Call,8,Pending Response
Ryan,Sandoval,"Willis, Miller and Atkins",6390 Desiree Lock Apt. 020,Burgesshaven,Minnesota,74214,Could list now seven attention stage energy opportunity first campaign public culture.,Meat Lovers,2025-01-15,3,9 times,"Dealer, pizza enthusiast","2024-05-06, 2024-04-24 - 2025-01-15","Dealer, pizza enthusiast. Contacted via SMS 9 times. Outcome: Scheduled Pickup. Ordered 3x Meat Lovers on 2024-05-06.",SMS,9,Scheduled Pickup
Holly,Smith,Mcclure-Butler,241 Moore Ports,North Patriciaborough,Iowa,69520,Quickly recent home appear stop sign also deal tell myself item choose pretty.,Cheese Burst,2025-04-23,4,9 times,"Retail merchandiser, pizza enthusiast","2025-03-24, 2024-03-13 - 2025-04-23","Retail merchandiser, pizza enthusiast. Contacted via In-Person 9 times. Outcome: Requested Offer. Ordered 4x Cheese Burst on 2025-03-24.",In-Person,9,Requested Offer
David,Miller,Crawford-Hale,85981 Brandi Meadow Apt. 844,Bondfurt,Florida,55001,Act force tree tell mention same series follow reason management somebody.,Meat Lovers,2025-04-14,1,1 times,"Optician, dispensing, pizza enthusiast","2025-04-04, 2024-06-04 - 2025-04-14","Optician, dispensing, pizza enthusiast. Contacted via Online Chat 1 times. Outcome: Pending Response. Ordered 1x Meat Lovers on 2025-04-04.",Online Chat,1,Pending Response
Veronica,Martin,Lopez-Baker,7744 Margaret Haven,Sandersmouth,Texas,92045,Level through enough together resource nice total me activity measure source tonight.,Veggie Delight,2025-03-31,4,10 times,"Plant breeder/geneticist, pizza enthusiast","2024-05-16, 2024-01-04 - 2025-03-31","Plant breeder/geneticist, pizza enthusiast. Contacted via In-Person 10 times. Outcome: Ordered Again. Ordered 4x Veggie Delight on 2024-05-16.",In-Person,10,Ordered Again
Robert,Cox,"Garcia, Kane and King",2226 Watson Parkway Suite 995,East Carlos,South Dakota,15291,Finally sell offer happy south successful create religious instead describe.,Veggie Delight,2025-02-16,2,6 times,"Soil scientist, pizza enthusiast","2025-02-12, 2023-12-06 - 2025-02-16","Soil scientist, pizza enthusiast. Contacted via Call 6 times. Outcome: Ordered Again. Ordered 2x Veggie Delight on 2025-02-12.",Call,6,Ordered Again
Vincent,Mosley,"Douglas, Fitzpatrick and Bishop",92801 Lindsey Passage,New Thomas,Washington,48390,Quality should single oil price dog thousand admit simple.,Veggie Delight,2025-04-22,3,7 times,"Scientist, audiological, pizza enthusiast","2025-04-15, 2023-08-09 - 2025-04-22","Scientist, audiological, pizza enthusiast. Contacted via SMS 7 times. Outcome: Pending Response. Ordered 3x Veggie Delight on 2025-04-15.",SMS,7,Pending Response
Linda,Lane,"Oconnor, Aguirre and Potter",8490 Hunter Forge,Campbellmouth,Minnesota,42557,Something they front none remain act relate.,Veggie Delight,2025-02-21,3,1 times,"Office manager, pizza enthusiast","2024-08-18, 2024-07-30 - 2025-02-21","Office manager, pizza enthusiast. Contacted via Email 1 times. Outcome: Requested Offer. Ordered 3x Veggie Delight on 2024-08-18.",Email,1,Requested Offer
Robert,Lawrence,Tanner Ltd,744 Mckenzie Pike,Lake Garrett,Delaware,80931,Heart you born set exist work have realize enter plant main woman.,Meat Lovers,2024-11-16,3,6 times,"Sound technician, broadcasting/film/video, pizza enthusiast","2024-09-20, 2024-02-14 - 2024-11-16","Sound technician, broadcasting/film/video, pizza enthusiast. Contacted via Email 6 times. Outcome: Requested Offer. Ordered 3x Meat Lovers on 2024-09-20.",Email,6,Requested Offer
Brian,Taylor,Fisher Ltd,6915 Adrienne Route Apt. 331,South Steve,Arizona,77463,Light speak chair fight point toward.,Cheese Burst,2025-03-26,3,5 times,"Psychiatrist, pizza enthusiast","2024-12-14, 2023-12-06 - 2025-03-26","Psychiatrist, pizza enthusiast. Contacted via Call 5 times. Outcome: Pending Response. Ordered 3x Cheese Burst on 2024-12-14.",Call,5,Pending Response
Kelly,Henderson,Acosta and Sons,80216 Paul Springs Suite 911,Moranburgh,Arizona,32740,Already stay wait other meeting employee authority any.,Veggie Delight,2024-11-30,1,7 times,"Petroleum engineer, pizza enthusiast","2024-08-24, 2023-12-07 - 2024-11-30","Petroleum engineer, pizza enthusiast. Contacted via Email 7 times. Outcome: Ordered Again. Ordered 1x Veggie Delight on 2024-08-24.",Email,7,Ordered Again
Barbara,Kelley,"Hill, Smith and Hunter",35023 Steven Trail,Thomaston,Colorado,99489,Sense success for majority commercial radio whose hundred agent number nature memory two reason.,BBQ Chicken,2024-12-29,2,9 times,"Editorial assistant, pizza enthusiast","2024-11-07, 2024-06-01 - 2024-12-29","Editorial assistant, pizza enthusiast. Contacted via In-Person 9 times. Outcome: Pending Response. Ordered 2x BBQ Chicken on 2024-11-07.",In-Person,9,Pending Response
Sierra,Walsh,Espinoza-Wong,716 Rodriguez Burg Apt. 271,Lake Jonathan,Louisiana,32820,Political mention phone respond think shoulder vote officer small light positive far I.,BBQ Chicken,2025-03-02,2,1 times,"Education administrator, pizza enthusiast","2024-11-22, 2024-11-08 - 2025-03-02","Education administrator, pizza enthusiast. Contacted via SMS 1 times. Outcome: Ordered Again. Ordered 2x BBQ Chicken on 2024-11-22.",SMS,1,Ordered Again
Kyle,Gardner,Bell-Haney,17687 Swanson Ways Apt. 884,North Steven,Michigan,17925,Whom unit Democrat film create similar huge.,Cheese Burst,2024-11-24,4,3 times,"Scientist, physiological, pizza enthusiast","2024-10-15, 2023-06-25 - 2024-11-24","Scientist, physiological, pizza enthusiast. Contacted via In-Person 3 times. Outcome: No Reply. Ordered 4x Cheese Burst on 2024-10-15.",In-Person,3,No Reply
Thomas,Rangel,Myers-Allen,494 Robinson Circle Suite 305,Lake Catherine,South Dakota,52186,Congress break director near individual sure cause now cost.,Veggie Delight,2025-02-19,1,10 times,"Cabin crew, pizza enthusiast","2024-12-30, 2024-03-11 - 2025-02-19","Cabin crew, pizza enthusiast. Contacted via In-Person 10 times. Outcome: Pending Response. Ordered 1x Veggie Delight on 2024-12-30.",In-Person,10,Pending Response
Paul,Hill,Rodriguez-Rios,1016 Shelia Station Suite 264,Lake Richard,Hawaii,43852,Course life hold push fast prove really.,Pepperoni,2025-01-20,4,3 times,"Civil engineer, consulting, pizza enthusiast","2024-12-13, 2024-02-10 - 2025-01-20","Civil engineer, consulting, pizza enthusiast. Contacted via SMS 3 times. Outcome: No Reply. Ordered 4x Pepperoni on 2024-12-13.",SMS,3,No Reply
Diane,Woods,Garrison Ltd,27486 Edwards Well Suite 355,Andrewton,Kentucky,87792,Stuff close brother just foreign ok laugh establish prepare yeah condition animal.,Margherita,2025-03-20,1,3 times,"Passenger transport manager, pizza enthusiast","2025-02-15, 2024-06-16 - 2025-03-20","Passenger transport manager, pizza enthusiast. Contacted via Email 3 times. Outcome: Ordered Again. Ordered 1x Margherita on 2025-02-15.",Email,3,Ordered Again
