First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
Jose,Stark,Marquez-Owens,940 Lisa Burgs,Porterland,Oklahoma,24387,Subject window but follow story space.,Manicure,2024-09-30,3,Occasional,"Learning disability nurse, with interest in beauty salon","2024-09-19, 2023-10-04 - 2024-09-30","Learning disability nurse, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 3 units of Manicure on 2024-09-19.",Not Answered,Occasional,Scheduled Appointment
Daniel,Stone,"Perez, Jacobs and Rose",09099 Oscar Shores,East Barbaraside,Massachusetts,87791,Hear figure him enjoy he moment maintain.,Facial,2025-04-04,39,Frequent,"Engineer, communications, with interest in beauty salon","2025-03-10, 2024-10-07 - 2025-04-04","Engineer, communications, with interest in beauty salon. Engaged via Emailed, Frequent frequency. Outcome: Pending Decision. Purchased: 39 units of Facial on 2025-03-10.",Emailed,Frequent,Pending Decision
Michelle,Avila,Gates-Rodriguez,493 Bradley Groves Suite 998,South Codyfort,California,45668,Drive modern over poor life space oil dog court my paper fast.,Manicure,2023-10-27,83,Occasional,"Ophthalmologist, with interest in beauty salon","2023-05-09, 2022-11-17 - 2023-10-27","Ophthalmologist, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Requested Info. Purchased: 83 units of Manicure on 2023-05-09.",Not Answered,Occasional,Requested Info
Christopher,Sullivan,Taylor-Mcdaniel,3534 Wagner Union Apt. 522,West Jamesstad,Georgia,51376,Any now table sea body stop law story their also.,Facial,2024-03-24,52,Frequent,"Professor Emeritus, with interest in beauty salon","2024-03-08, 2024-01-22 - 2024-03-24","Professor Emeritus, with interest in beauty salon. Engaged via Called, Frequent frequency. Outcome: Pending Decision. Purchased: 52 units of Facial on 2024-03-08.",Called,Frequent,Pending Decision
Melanie,Mcclain,Green PLC,9981 Gillespie Manors Apt. 159,North Yvetteburgh,Iowa,85772,Concern small cell along cell report effect.,Haircut,2024-12-29,35,Frequent,"Nature conservation officer, with interest in beauty salon","2024-07-15, 2022-07-22 - 2024-12-29","Nature conservation officer, with interest in beauty salon. Engaged via Followed Up, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 35 units of Haircut on 2024-07-15.",Followed Up,Frequent,Scheduled Appointment
Gregory,Perez,"Weaver, Mason and Edwards",036 Benjamin Oval,Sandratown,Florida,58882,Health woman no dinner course southern me social.,Facial,2025-02-02,88,Occasional,"Charity officer, with interest in beauty salon","2023-10-08, 2022-10-09 - 2025-02-02","Charity officer, with interest in beauty salon. Engaged via Emailed, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 88 units of Facial on 2023-10-08.",Emailed,Occasional,Scheduled Appointment
Emily,Young,Taylor-Huynh,86189 Rick Ramp,Torrestown,New Jersey,60624,Call phone once my hope instead financial wish son collection leader.,Manicure,2024-08-19,30,One-time,"Journalist, broadcasting, with interest in beauty salon","2023-09-05, 2022-04-25 - 2024-08-19","Journalist, broadcasting, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Scheduled Appointment. Purchased: 30 units of Manicure on 2023-09-05.",Followed Up,One-time,Scheduled Appointment
Cindy,White,"Braun, Cox and Gillespie",1588 Choi Creek Apt. 073,Brownchester,Nevada,20274,Defense focus trial alone front number only amount dream citizen.,Manicure,2024-09-19,91,One-time,"Civil engineer, consulting, with interest in beauty salon","2024-04-26, 2023-10-28 - 2024-09-19","Civil engineer, consulting, with interest in beauty salon. Engaged via Not Answered, One-time frequency. Outcome: Scheduled Appointment. Purchased: 91 units of Manicure on 2024-04-26.",Not Answered,One-time,Scheduled Appointment
Autumn,Solis,Fleming LLC,58431 Christina Pine,Scotttown,Arizona,11021,Brother play remain mind billion back black follow young hot.,Facial,2025-01-26,29,Frequent,"Market researcher, with interest in beauty salon","2024-07-31, 2022-05-23 - 2025-01-26","Market researcher, with interest in beauty salon. Engaged via Followed Up, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 29 units of Facial on 2024-07-31.",Followed Up,Frequent,Scheduled Appointment
Chris,Holland,"Webb, Anderson and Franco",657 Blackburn Roads Apt. 978,Port Dawn,South Carolina,03444,Big business but last but your tell radio.,Haircut,2024-09-04,94,One-time,"Product manager, with interest in beauty salon","2024-05-10, 2024-01-22 - 2024-09-04","Product manager, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Scheduled Appointment. Purchased: 94 units of Haircut on 2024-05-10.",Followed Up,One-time,Scheduled Appointment
Cheryl,Patel,Guzman and Sons,937 Anna Road Suite 599,Meltonside,Rhode Island,03711,Up himself character police our rule fine hit such stop sister.,Haircut,2025-04-05,88,Frequent,"Solicitor, with interest in beauty salon","2024-07-26, 2024-03-24 - 2025-04-05","Solicitor, with interest in beauty salon. Engaged via Followed Up, Frequent frequency. Outcome: Signed Up. Purchased: 88 units of Haircut on 2024-07-26.",Followed Up,Frequent,Signed Up
Patricia,Harris,Chan-Williams,244 Harper Estates Apt. 791,Melissamouth,North Carolina,46758,Race feeling seek serve purpose network production budget.,Manicure,2025-02-25,45,Occasional,"Software engineer, with interest in beauty salon","2025-02-20, 2023-11-02 - 2025-02-25","Software engineer, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Signed Up. Purchased: 45 units of Manicure on 2025-02-20.",Not Answered,Occasional,Signed Up
Nathan,Bryant,Williams-Taylor,16589 Ryan Mount Apt. 014,South Earl,Virginia,98858,Expect strategy available activity human drive goal either travel.,Facial,2024-07-12,6,One-time,"Designer, television/film set, with interest in beauty salon","2024-04-20, 2023-03-24 - 2024-07-12","Designer, television/film set, with interest in beauty salon. Engaged via Meeting Set Up, One-time frequency. Outcome: Pending Decision. Purchased: 6 units of Facial on 2024-04-20.",Meeting Set Up,One-time,Pending Decision
Dylan,Richardson,Chandler-Mclaughlin,3349 Faith Village Apt. 091,New Robert,Arkansas,75736,Never theory able job big fine law will.,Manicure,2024-09-16,52,Occasional,"Medical laboratory scientific officer, with interest in beauty salon","2024-03-04, 2024-01-16 - 2024-09-16","Medical laboratory scientific officer, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Requested Info. Purchased: 52 units of Manicure on 2024-03-04.",Not Answered,Occasional,Requested Info
Carrie,Oconnor,Garcia Group,86890 Mullen Land,Brittanyberg,New York,91861,Explain relate rather teach line yard mouth shake religious line behind it heavy.,Manicure,2025-04-04,92,One-time,"Medical illustrator, with interest in beauty salon","2025-03-19, 2023-09-26 - 2025-04-04","Medical illustrator, with interest in beauty salon. Engaged via Emailed, One-time frequency. Outcome: Not Interested. Purchased: 92 units of Manicure on 2025-03-19.",Emailed,One-time,Not Interested
Jessica,Richardson,"Hess, Grant and Wood",694 Calhoun Brooks Apt. 036,South Benjamin,New Mexico,93176,Factor rather way involve produce stock.,Haircut,2024-09-27,3,Occasional,"Water engineer, with interest in beauty salon","2024-03-13, 2023-03-09 - 2024-09-27","Water engineer, with interest in beauty salon. Engaged via Followed Up, Occasional frequency. Outcome: Requested Info. Purchased: 3 units of Haircut on 2024-03-13.",Followed Up,Occasional,Requested Info
Joyce,Moran,Cole-Joyce,3240 Dean Crossing Apt. 262,Port Marissaville,Utah,76379,Skin like never ago spend reduce simply college reduce pass ready treat reality.,Manicure,2024-12-23,68,Occasional,"Pensions consultant, with interest in beauty salon","2024-10-27, 2023-12-14 - 2024-12-23","Pensions consultant, with interest in beauty salon. Engaged via Followed Up, Occasional frequency. Outcome: Signed Up. Purchased: 68 units of Manicure on 2024-10-27.",Followed Up,Occasional,Signed Up
Brian,Diaz,Rasmussen Group,33068 Adams Mews Suite 581,North Walterstad,Connecticut,89254,When provide team participant discover behavior scene husband whatever other.,Facial,2024-11-05,37,One-time,"Solicitor, Scotland, with interest in beauty salon","2024-01-04, 2023-08-28 - 2024-11-05","Solicitor, Scotland, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Pending Decision. Purchased: 37 units of Facial on 2024-01-04.",Followed Up,One-time,Pending Decision
David,Watson,"Joseph, Herrera and Morgan",4630 Johnson Square,Jessefort,Maryland,29226,Around usually attention because owner certain there participant marriage senior develop near enter.,Facial,2025-04-11,38,Frequent,"Therapist, art, with interest in beauty salon","2025-04-03, 2024-12-04 - 2025-04-11","Therapist, art, with interest in beauty salon. Engaged via Not Answered, Frequent frequency. Outcome: Requested Info. Purchased: 38 units of Facial on 2025-04-03.",Not Answered,Frequent,Requested Info
Robert,Massey,Rice-Powell,2021 Nancy Extension Apt. 488,North Tracy,Washington,25792,Much check cup stand series figure another.,Facial,2025-04-15,79,Occasional,"Estate manager/land agent, with interest in beauty salon","2025-03-16, 2024-01-12 - 2025-04-15","Estate manager/land agent, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Not Interested. Purchased: 79 units of Facial on 2025-03-16.",Called,Occasional,Not Interested
Jessica,Patrick,"Perez, Jones and Smith",18904 April Plains Suite 487,West Sandra,North Dakota,09276,Call method so me unit of appear detail pattern.,Haircut,2023-10-27,2,Frequent,"Food technologist, with interest in beauty salon","2023-09-29, 2023-07-03 - 2023-10-27","Food technologist, with interest in beauty salon. Engaged via Called, Frequent frequency. Outcome: Requested Info. Purchased: 2 units of Haircut on 2023-09-29.",Called,Frequent,Requested Info
Allison,Phillips,Allen-Thompson,34131 Lee Coves Apt. 874,New Alison,Oklahoma,25614,Our today right defense sense cut should although cultural could gas.,Facial,2025-04-10,7,Frequent,"Tree surgeon, with interest in beauty salon","2025-02-05, 2023-05-17 - 2025-04-10","Tree surgeon, with interest in beauty salon. Engaged via Called, Frequent frequency. Outcome: Requested Info. Purchased: 7 units of Facial on 2025-02-05.",Called,Frequent,Requested Info
Gabriella,Clayton,Burnett-Ortiz,18525 April Village,Apriltown,West Virginia,14235,Sure several he kid mother build appear region.,Facial,2024-08-16,30,Frequent,"Telecommunications researcher, with interest in beauty salon","2024-05-06, 2022-06-25 - 2024-08-16","Telecommunications researcher, with interest in beauty salon. Engaged via Called, Frequent frequency. Outcome: Requested Info. Purchased: 30 units of Facial on 2024-05-06.",Called,Frequent,Requested Info
Catherine,Phillips,Long-Huang,3929 Sweeney Roads,Moranton,Arizona,95877,Home check talk news throughout million process.,Facial,2023-11-04,87,One-time,"Architect, with interest in beauty salon","2023-06-13, 2022-11-20 - 2023-11-04","Architect, with interest in beauty salon. Engaged via Not Answered, One-time frequency. Outcome: Pending Decision. Purchased: 87 units of Facial on 2023-06-13.",Not Answered,One-time,Pending Decision
James,Hodges,"Delgado, Campbell and Webster",10118 Reeves Radial,Justinshire,Georgia,93420,Item store clearly too ground west to resource yeah imagine surface.,Manicure,2025-02-05,73,Occasional,"Social researcher, with interest in beauty salon","2024-10-22, 2022-05-08 - 2025-02-05","Social researcher, with interest in beauty salon. Engaged via Followed Up, Occasional frequency. Outcome: Signed Up. Purchased: 73 units of Manicure on 2024-10-22.",Followed Up,Occasional,Signed Up
Brandon,Brown,Colon and Sons,75817 Evans Hill Suite 086,Lake Alexanderstad,South Dakota,14372,Never sea machine score go force four student side agreement military hot pressure.,Manicure,2024-02-23,37,Occasional,"Insurance broker, with interest in beauty salon","2023-09-29, 2023-01-06 - 2024-02-23","Insurance broker, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Pending Decision. Purchased: 37 units of Manicure on 2023-09-29.",Called,Occasional,Pending Decision
Nicholas,Davis,Rice-Ortiz,33239 Sierra Inlet,Port Tyler,Vermont,78788,System beautiful close note focus themselves second capital.,Manicure,2025-04-13,49,Occasional,"Leisure centre manager, with interest in beauty salon","2024-04-25, 2024-02-27 - 2025-04-13","Leisure centre manager, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 49 units of Manicure on 2024-04-25.",Called,Occasional,Scheduled Appointment
Aaron,Kirk,Perez and Sons,8157 Daniels Keys Suite 146,North Katrinaland,Wisconsin,77638,Southern continue along despite executive final begin.,Hair Coloring,2025-02-20,11,Occasional,"Landscape architect, with interest in beauty salon","2024-03-21, 2023-05-12 - 2025-02-20","Landscape architect, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Signed Up. Purchased: 11 units of Hair Coloring on 2024-03-21.",Not Answered,Occasional,Signed Up
Karen,Davenport,"Garcia, Stephens and Fox",4550 Brian Islands Suite 350,Lake Anthony,Mississippi,03018,Social generation almost water happy follow his out president fight case about space.,Manicure,2025-04-07,52,Frequent,"Engineer, maintenance, with interest in beauty salon","2024-08-22, 2024-05-21 - 2025-04-07","Engineer, maintenance, with interest in beauty salon. Engaged via Responded, Frequent frequency. Outcome: Signed Up. Purchased: 52 units of Manicure on 2024-08-22.",Responded,Frequent,Signed Up
Jennifer,Tucker,"Boyer, Horton and Smith",6436 Smith Summit,New Brianton,Virginia,66732,Seek ground radio if station join I model free operation.,Hair Coloring,2024-12-31,64,One-time,"Librarian, academic, with interest in beauty salon","2023-06-07, 2023-01-14 - 2024-12-31","Librarian, academic, with interest in beauty salon. Engaged via Meeting Set Up, One-time frequency. Outcome: Pending Decision. Purchased: 64 units of Hair Coloring on 2023-06-07.",Meeting Set Up,One-time,Pending Decision
Danielle,Evans,Watkins PLC,519 Andrea Divide,Port Shannon,Idaho,02451,Foot phone if yeah girl specific time would wide.,Manicure,2024-06-08,99,Occasional,"Sports administrator, with interest in beauty salon","2023-11-14, 2022-05-12 - 2024-06-08","Sports administrator, with interest in beauty salon. Engaged via Followed Up, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 99 units of Manicure on 2023-11-14.",Followed Up,Occasional,Scheduled Appointment
